Nombre de usuario,Usuario,Fecha,Texto
tercera republica,@templarioroj,2020-12-09T19:36:57.000Z,"#YoNoMeVacuno Estos son los mismos descerebrados y descerebradas , "" yoveosalvame"" y seguro que un montón de ellos son NAZIS de Vox , pues nada mejor , así hay más vacunas para el resto , así os contagiais entre vosotros , poco se va a perder , más ganamos los demás"
Cynthia,@inNomineSomnium,2020-12-09T19:36:12.000Z,#yonomevacuno porque no voy a participar de una pantomima orquestada por las élites para eliminar las condiciones laborales medio dignas que tenemos tras crear esta crisis con un Sars modificado en el laboratorio y que lleva entre nosotros años. Además no están testadas.
Elyon,@ElyonMan,2020-12-09T19:36:03.000Z,"Me gustaría (no es ironía) saber cuales son los argumentos que esgrime la gente que está en contra de vacunarse. 

Pd: No me refiero a estar en contra de que el Gobierno imponga la vacunación obligatoria (a eso también me opongo), sino al acto mismo de vacunarse.

#YoNoMeVacuno"
sara,@saraacar_,2020-12-09T19:35:56.000Z,pues no os vacunéis así se extinguen los imbéciles #YoNoMeVacuno
GonzalaloDeVictoria,@GonzalaloDeVict,2020-12-09T19:35:37.000Z,"#YoNoMeVacuno pero me meto la farlopa que me vende el Rulo y me fumo el hachis que acaba de cagarse ""la mula""."
MIKELNAI,@mikiloko55,2020-12-09T19:35:24.000Z,"-#YoNoMeVacuno 
-Pues haber estudiado."
Lady Ginebra,@GinebraLady,2020-12-09T19:35:21.000Z,"Porque sois unos irresponsables, o ganais un monton de dinero y os da igual tener a un pais paralizado, o sois unos perfectos ignorantes. #YoNoMeVacuno"
Todo lo que nos han contado es mentira,@ProteinasTodo,2020-12-09T19:35:14.000Z,#YoNoMeVacuno porque ya lo hice hace tiempo. Llevo 10 años sin ver TV.
Antonio Juan Jiménez González,@AntonioJuanJG,2020-12-09T19:35:05.000Z,"Con el hashtag #YoNoMeVacuno comenzará la desinformación y el pánico en 3, 2, 1..."
Fu-Manxú,@Fumanxu451,2020-12-09T19:34:54.000Z,"No soy antivacunas, podéis hacer que os  inyecten todas las que queráis.
#YoNoComoVacuno #YoNoMeVacuno"
Españolazo,@PrimodelRivera1,2020-12-09T19:34:45.000Z,"#YoNoMeVacuno no me vaya a volver etarra, indepe, podemita o peor .. maricón!!. 
Soy un español de bien coñooo!!"
Sergio,@tri33s,2020-12-09T19:32:44.000Z,#yonomevacuno porque no quiero ser conejillo de indias ni esclavo de los criminales que han organizado esta falsa pandemia. El hashtag #yomevacuno está impulsado por el gobierno criminal. ¿Qué ha pasado en las residencias de ancianos?
Juan López,@juanloopez12,2020-12-09T19:32:41.000Z,no se que estamos haciendo mal para que #yonomevacuno sea tendencia 
Til Taiga,@32bilb,2020-12-09T19:32:12.000Z,"Entrar en este hashtag diciendo ""quien esel dueño de esta pocilga?""
#YoNoMeVacuno"
Joao Da Silva,@joaopedrosa68,2020-12-09T19:32:02.000Z,"Genera demasiadas dudas la vacuna y desconfianza, lo que suele tardar una media de cinco años, lo han desarrollado en pocos meses. #YoNoMeVacuno"
ketamina man,@ketamina_man,2020-12-09T19:31:55.000Z,Coge palomitas que el hashtag #YoNoMeVacuno esta plagado de memes
LOGARITMO NEPERIANO,@LogaritmoN,2020-12-09T19:31:33.000Z,"#YoNoMeVacuno
La Purga, pero de los del #R78"
"Sin bozal. La lucha aquí es casi estéril, casi.",@JM_Montero,2020-12-09T19:31:04.000Z,"No hay garantías excepto para la industria farmacéutica, por eso 
#YoNoMeVacuno"
Pedro Florenciano,@PFlorenciano,2020-12-09T19:31:03.000Z,Como los de #YoNoMeVacuno se lean el prospecto del ibuprofeno arde Troya.
Enkidu Tesla,@EnkiduTesla,2020-12-09T19:30:58.000Z,#YoNoMeVacuno Entre las reacciones adversas de la vacuna se ha constatado una inflamación permanente del miembro viril.
mandugar semiconfinado,@Mandugar,2020-12-09T19:30:56.000Z,"Me he metido #YoNoMeVacuno para bloquear a unos cuantos, pero ya tengo a casi todos bloqueados por voxeros y/o terraplanistas"
Apocaliptica,@Apocaliptica14,2020-12-09T19:30:46.000Z,"#YoNoMeVacuno,porque si pensáis que con la “vacuna”,van a desaparecer los bozales,el distanciamiento y demás zarandajas,os vais a llevar una sorpresa,ésto llegó para quedarse,la vida tal como la conocíamos,nunca volverá a ser la misma,poneos la pu**vacuna y dejad de tocar los "
VelvetVlue,@ana_duran_13,2020-12-09T19:30:10.000Z,"#YoNoMeVacuno #coronavirus #COVID19 #VacunaCOVID19
#vacuna
¿Te vacunarías?Sin dudarlo
53,8 %
No
26,9 %
Tengo muchas dudas
19,2 %
26 votos
·
Resultados finales"
Todo el mundo al suelo!,@pedro_dragon,2020-12-09T19:29:55.000Z,"No sé cual es el peoblema. Los que se vacunen no tendrán nada que temer, no se pueden contagiar. ¿No es así?#YoNoMeVacuno"
Jefrey,@JefreyGG,2020-12-09T19:29:33.000Z,"#YoNoMeVacuno hasta que se vacune la monarquía, los políticos del parlamento y del Senado y pasado unos meses según vaya nos vacunamos el resto de la población."
min ➷ . •,@young_minmin_,2020-12-09T19:29:16.000Z,"La gente del #YoNoMeVacuno
Todo bien en casa? 
Porque vacunarse no te ayuda solo a ti, si no a todos. 
Y como dicen todos, no pondrian a la población algo que podria ser más peligroso que la propia enfermedad o que no funciona, si no solo algo que ayude a la población."
Jose Solano,@Chancams,2020-12-09T19:27:57.000Z,"¿Quién dice #YoNoMeVacuno? Aunque a los consumidores de telediarios les obligan -cada día- a ver jeringuillas, enfermeros y pacientes a cascoporro, no deberíamos tener miedo a ese leve pinchazo que nos podría llevar a la auténtica normalidad. Salvo que le tengan miedo al ""chis""."
miguel,@migueltrotonda,2020-12-09T19:27:20.000Z,yo no se por que me meto en el hastag #YoNoMeVacuno si me pongo d una mala ostiaaaa q pa que
Todo el mundo al suelo!,@pedro_dragon,2020-12-09T19:27:14.000Z,Yo tampoco #YoNoMeVacuno
尺乇爪ㄖㄒㄖ山几,@RemoTown,2020-12-09T19:27:11.000Z,"#YoNoMeVacuno porque me van a implantar un chis, y tengo miedo de que me roben la inteligencia que demuestro no tener."
,@Azotepublico1,2020-12-09T19:26:51.000Z,"#YoNoMeVacuno. Tú haz lo que te salga del ombligo, pero #YoNoMeVacuno."
Jose Luis,@bartu1980,2020-12-09T19:26:41.000Z,Cuanto medico con conocimientos de este tema hay?? Todos los demás sobras #YoNoMeVacuno
A.Sorri,@AlvaroSorribes,2020-12-09T19:26:14.000Z,"#YoNoMeVacuno TT en España. Y hay gente que se preguntaba desconcertada por qué había tantos contagios comparado con otros países y buscaban culpables. Ahí lo tenéis, la irresponsabilidad, desinformación e incultura empiezan a ser un sello de identidad en nuestra sociedad."
Las Pilis,@PilisLas,2020-12-09T19:26:09.000Z,Cosas peores os habéis merecido pal cuerpooooo #YoNoMeVacuno
Manuel,@_manute,2020-12-09T19:25:04.000Z,"Si los de  #YoNoMeVacuno lo tenéis tan claro, por qué no firmáis ante notario una renuncia a la atención sanitaria si os contagiáis del covid o  el compromiso de pagar lo que cueste la atención médica para salvaros?"
Pedro,@Petermaikelson,2020-12-09T19:24:51.000Z,"#YoNoMeVacuno pues el que no se quiera vacunar que le den por el puto culo, más para los demás y menos tiempo para que se vacunen los qué tenemos neuronas y cerebro, no un saco de serrín en la cabeza "
San G,@San_G90,2020-12-09T19:24:41.000Z,"Los de #YoNoMeVacuno seguro que hacen una vida bastante normal, con mascarilla y toque de queda, pero saliendo y viendo a quien quieran. Si llevaran todo el puto año sin poder acercarse a su familia, sin ver apenas a los amigos y saliendo poco, estarían deseando ponérsela"
Mariu Green,@Mariu_Green,2020-12-09T19:24:13.000Z,"Gente que se va de viaje de novios a un resort de Tailandia y se vacuna de sífilis, ébola, dengue, cólera y fiebre amarilla.
Esa misma gente #YoNoMeVacuno"
MARRANO RAJOY,@Postvayami,2020-12-09T19:23:25.000Z,"#YoNoMeVacuno
Gilipollas hay en todos lados."
Francisco J. Ramos,@francisramos85,2020-12-09T19:22:51.000Z,"Lo que diga el doctor #PedroCavadas respecto #YoNoMeVacuno importa muchísimo. Pero no importan los 20000 médicos que están diciendo que vacunarse es seguro, que la Agencia Europea del Medicamento dé luz verde ni que las #vacunas hayan pasado satisfactoriamente la 3 fases previas."
Pedro Morales,@VanMorale5,2020-12-09T19:22:43.000Z,"#YoNoMeVacuno
Año 2024, 3 después de haber fusilado a 26000000 de españoles, 20 millones de patriotas, mueren todos en 18 meses a negarse a ser vacunados. España, terreno vacío, es tomada por Marruecos, menos Baleares, que se la queda Alemania. La reconquista de Al-Andalus."
tania,@taniaxjs,2020-12-09T19:21:02.000Z,#YoNoMeVacuno Aquí todos los drogatas que se meten d todo pero no se van a poner la vacuna y se piensan que sacar una vacuna es tan fácil como ir al labo 5 min y ale jejeje vaya panda de idiotas que estáis hechos
Leonardo D'Anchiano,@HdAnchiano,2020-12-09T19:20:27.000Z,A lo mejor lo que había que haber hecho con los de #YoNoMeVacuno era no haberles vacunado de pequeños. Igual había unos cuantos ignorantes menos promoviendo estupideces.
El Vecino de la izquierda,@jayma953,2020-12-09T19:20:18.000Z,"Una señora con 93 que seguramente no salga de la habitación donde vive es la primera en hacerlo, pero #YoNoMeVacuno porque me quieren inyectar un ""chis"" y controlar minteligencia."
BUTCH,@ButchFumayBebe,2020-12-09T19:20:11.000Z,"—#YoNoMeVacuno
—Tira a ponerte la vacuna subnormal que eres TONTÍSIMO!"
tania,@taniaxjs,2020-12-09T19:20:05.000Z,Es que sois retrasados jajajajajaja  #YoNoMeVacuno
vayapordios,@aquestamos9,2020-12-09T19:20:05.000Z,#YoNoMeVacuno como se nota que no tenéis depredadores naturales... Y que no os han dado una buena hostia de pequeñitos.
Chelsea Rogers,@Chelsea_Crazy91,2020-12-09T19:19:52.000Z,"Bueno con la cantidad de grupos de vacunacion que hay, de aquí a que me toque a mi... 
#YoNoMeVacuno"
Ruraleño Disidente,@ruraleno,2020-12-09T19:19:15.000Z,"¿Por qué os molesta tanto que NO nos queramos vacunar?
Cada uno que haga lo que le de la gana.
Ya se que seguramente nos muramos todos de coronavirus y lo pasaremos muy mal y tendremos miles de síntomas diferentes jajajajaj 
Vacunaros y dejadnos en paz ya hombre!!!
#YoNoMeVacuno"
PijoProge,@Skyscrapers500,2020-12-09T19:18:06.000Z,"#YoNoMeVacuno 
Pero los votantes de PSODETA, que se vacunen TODOS"
Eduardet,@eduarditrov,2020-12-09T19:18:00.000Z,Q se vacunen los que tienen taras. #YoNoMeVacuno
𝐘 𝐄 𝐑 𝐀 𝐘 𝐀 𝐁 𝐀 𝐃,@yeray_abad_,2020-12-09T19:17:54.000Z,La gente que no se vacuna viene de herencia. Sus padres no usaron condon porque era algo santanico. Y nacieron estos seres. #YoNoMeVacuno
Ángel,@agpoycb,2020-12-09T19:17:51.000Z,"Pues yo sí.

#YoNoMeVacuno"
paulino,@Paulino1958,2020-12-09T19:17:48.000Z,"el primer día aparecen efectos secundarios mínimos
y te dicen que son alérgicos que no deben vacunarse
¿la vacuna no había sido probada en cientos?
#YoNoMeVacuno"
Pepe Muñoz,@Pepe_M63,2020-12-09T19:17:42.000Z,"Yo no como vacuno 
#YoNoMeVacuno"
Any Anka⚘,@AnyAnka__,2020-12-09T19:17:27.000Z,"Yo haré lo que mi cuerpo me diga, es decir, lo que me salga de los ovarios, no lo que le salga a unos señores que dicen saber mucho.
#YoMeVacunaré
#YoNoMeVacuno"
Eva,@femieve,2020-12-09T19:15:58.000Z,Mirar un hastag para detectar jilipollas  #YoNoMeVacuno
Javi RVR,@javid_81_,2020-12-09T19:15:41.000Z,#YoNoMeVacuno hasta que no haya estudios de los efectos a largo plazo de la vacuna.
emamu,@Emamu23,2020-12-09T19:15:09.000Z,"Mucho han tardado en hacer TT los mongolitos de 3 neuronas, ya tienen que ser retrasados para leer solo los titulares conociendo como es la prensa, y lo peor está por llegar #YoNoMeVacuno"
anabel,@anabelkaulitza,2020-12-09T19:15:08.000Z,#YoNoMeVacuno pues felicidades!!!
"ᑕOᗰᗩᑎᗪᗩᑎTE
Vuelo714",@6maxbro,2020-12-09T19:15:08.000Z,"Vivimos en la sociedad donde el Rubius es un ídolo y Abascal un patriota, el bicho no existe y para algunos la tierra es plana. Trump el adalid contra la conspiración y el castellano está en retroceso frente a otras lenguas oficiales. No hay más preguntas señorita. #yoNOmevacuno"
Juanlu,@arrobajuanlu,2020-12-09T19:14:41.000Z,"Pues #yovacuno 
Donde esté un buen entrecot...
¿Ah? ¿que no era eso?
#YoNoMeVacuno"
Fuerzesp,@Fuerzesp2,2020-12-09T19:14:31.000Z,#YoNoMeVacuno hasta que nuestro querido presidente y todo su equipo de gobierno se pongan la vacuna
Mr Shinkei,@MShinkei,2020-12-09T19:14:31.000Z,Gracias a los que no se vacunan los Homo sapiens darán un salto evolutivo abismal debido a que habrá una purga a nivel nacional de imbéciles que nos impiden progresar como especie y sociedad. Gracias a todos los #YoNoMeVacuno
Jaime Pérez Oltra,@OltraJaime,2020-12-09T19:14:30.000Z,#YoNoMeVacuno es tremendig topic. Por cada FAV os digo una manera de engañar a un antivacuna pa que se vacune.
"miss yoli
siempre con Vox
NO PRIVI",@toystresa,2020-12-09T19:14:24.000Z,#YoNoMeVacuno por que no soy una cobaya
Marina,@LillyGreem,2020-12-09T19:14:05.000Z,Los que en abril pedían test masivos ahora gritan #YoNoMeVacuno
Llorchs,@LegoLlorchs,2020-12-09T19:14:04.000Z,Si lo ha hecho Shakespeare... #YoNoMeVacuno hasta que no lo haga Unamuno.
Neutrinomo,@neutrinomo,2020-12-09T19:12:57.000Z,"#YoNoMeVacuno porque no funciona ninguna, ni la triple vírica, ni la de hepatitis, ni la de la polio, ni la de varicela. Todas son chis que nos han metido desde los 80 en la EGB. ES VERDAD, lo juro por San Monguer"
Sebastian,@Sebasti57433993,2020-12-09T19:12:43.000Z,"Hay países que no van a tener acceso, por tanto... #YoNoMeVacuno para ellos!"
"Albert
RT PINNED",@needtocalmclown,2020-12-09T19:12:00.000Z,"pues congrats hijos, nos la suda #YoNoMeVacuno"
aspid,@iapitijou,2020-12-09T19:10:41.000Z,#YoNoMeVacuno porque tengo muchas alergias
Antonio,@laeuor,2020-12-09T19:10:05.000Z,Y que el voto de los del hashtag #YoNoMeVacuno valga lo mismo que el nuestro...
DeGamonal™,@RaquelDeGamonal,2020-12-09T19:09:45.000Z,"Fachas diciendo #YoNoMeVacuno porque los alérgicos (a según qué) no deben vacunarse contra el coronavirus (como ha pasado toda la vida con cualquier vacuna).
#Yoesquenopuedoconmivida."
José Miguel,@gacob0,2020-12-09T19:09:20.000Z,"Muchas gracias a los del TT de #YoNoMeVacuno , gracias a vosotros, sobrarán vacunas para mi familia y para mí. 

Qué grandes sois 
Eso sí, firmad unos papeles que digan que no tienes ningún derecho a la sanidad pública por coronavirus, por si lo contraes. Gracias."
Juanymas,@juanymas,2020-12-09T19:09:10.000Z,"#YoNoMeVacuno porque soy gilopollas del culo y hasta que no se vacune Pedrito y el coletas no lo haré. 
 Mejor muerto que sencillo.
Argumentación fachuzo!!"
zUMA.,@Zumalekarregui2,2020-12-09T19:09:00.000Z,¿#YoNoMeVacuno por que soy gilipollas
Laia,@jimenaycid,2020-12-09T19:08:58.000Z,"debo de ser muy tonta pero si yo quisiera vacunarme, estaría protegida un 95%, no?, entonces porque ha de importarme que lo hagan los demás si yo estoy protegida? que se apañaran los demás como puedan o quieran #YoNoMeVacuno"
Don Gato,@gatoiberico92,2020-12-09T19:08:56.000Z,"#YoNoMeVacuno porque no me sale de los huevos, así de simple."
Neutrinomo,@neutrinomo,2020-12-09T19:08:47.000Z,#YoNoMeVacuno pero luego me pongo hasta el ojal de antibióticos cuando pillo un resfriado
memeología clásica #procrastinator,@memeologia_clsc,2020-12-09T19:08:41.000Z,"La gente que pone #YoNoMeVacuno me la imagino en plan, quiero morir y culpar al gobierno, ahhhh pero las cookies todo el mundo las acepta JAJAJAJA EN FIN LA HIPOCRESÍA"
Cel,@_Celiaquia_,2020-12-09T19:08:24.000Z,#YoNoMeVacuno porque me vacuna el médico yo no tengo formación para eso un saludo cracks
Ruben Guerrero,@Rubeng_ts,2020-12-09T19:08:10.000Z,"#YoNoMeVacuno simplemente porque la ""exención de responsabilidad"" pactada entre gobiernos y farmacéuticas no genera más que desconfianza. Los que te llaman negacionista o anti-vacunas son mucho más tóxicos que cualquier virus, el covid se irá, ellos dan por culo todo el año. "
Lori,@laurapuig97,2020-12-09T19:08:08.000Z,"Quina alegria entrar a 
i vore  #YoNoMeVacuno ."
Carlos,@loco_losgatos,2020-12-09T19:08:03.000Z,"#YoNoMeVacuno
No al menos hasta tener seguridad de que no es peligroso vacunarse. 
No es negacionismo, es sentido comun"
Bruja del Oeste,@BrujadelOeste2,2020-12-09T19:07:59.000Z,Yo pediría a la administración q haga un registro con los de #YoNoMeVacuno (supongo q no tendrán ningún problema en apuntarse ya q lo tienen tan claro) para q la vacuna q les corresponda se la puedan poner a otras personas y así los q queramos vacunarnos la tengamos cuanto antes
patiele,@patiele4,2020-12-09T19:06:05.000Z,#YoNoMeVacuno porque mis padres son hermanos
Don Gato,@gatoiberico92,2020-12-09T19:05:03.000Z,#YoNoMeVacuno porque la vacuna ha sido una carrera empresarial con beneficios millonarios en juego.
Neutrinomo,@neutrinomo,2020-12-09T19:04:55.000Z,"Porque no creo en ningún virus que no pueda ver con estos ojos. Porque amo a Miguel Bosé que es doctor chamánico en espiritismo magnético y alienígena. Ah, y porque soy más tonto que un zapato  #YoNoMeVacuno"
Fran,@franval114,2020-12-09T19:04:41.000Z,Todo el 2020 esperando para la vacuna y ahora esto xd #YoNoMeVacuno
Rubén Etayo,@Ruben_Etayo1969,2020-12-09T19:04:20.000Z,"#YoNoMeVacuno Poco puedo aportar, pero ahí va:
He trabajado 23 años en la Universidad de Navarra, muchos de ellos en la facultad de ciencias (medicina,farmacia,etc).
Para que cualquier fármaco nuevo o vacuna sea seguro, debe pasar por varias fases. Las cuales no se consiguen.."
Luis Endera,@Luis_Endera,2020-12-09T19:03:53.000Z,"Joder, casi parece de broma, pero ya lo hemos hablado, el tema de la ultraderecha con las vacunas. Quieren más muertos para ganar votantes de los familiares. Hay que tener maldad. Bueno, sin sorpresas.

A los de #YoNoMeVacuno QUE OS FOLLEN, GILIPOLLAS."
José Manuel García,@JosemaGarcia96,2020-12-09T19:03:49.000Z,Me gustaría saber cuántos de los que usan el hashtag #YoNoMeVacuno han leído y comprendido el artículo sobre la vacuna que ya se está administrando
Lobo Este,@lobo_este,2020-12-09T19:02:46.000Z,"NO

ES

NO

#YoNoMeVacuno"
